君を守って 君を愛して,♪♪♪♪♪,DanceDanceRevolution A3,138,,SDVX ,ipro,2 3 5 9 0 0 0 0 0 0
I'm Coming Out,Diana Ross,DanceDanceRevolution A3,110,,SDVX ,imco,1 3 4 7 0 0 0 0 0 0
素直になれたら,♪♪♪♪♪,DanceDanceRevolution A3,98,,SDVX ,ifho,1 2 4 6 0 0 0 0 0 0
イッツ・ア・スモールワールド,♪♪♪♪♪,DanceDanceRevolution A3,160,? ,SDVX ,iasw3,2 3 8 10 0 0 0 0 0 0
Journey through the Decade,GACKT ,DanceDanceRevolution A3,170,Anime_Game ,SDVX ,jode,3 4 7 12 0 0 0 0 0 0
ミッキーマウス・クラブ・マーチ,♪♪♪♪♪,DanceDanceRevolution A3,130,,SDVX ,mmme4,2 4 7 10 0 0 0 0 0 0
MY BOY,♪♪♪♪♪,DanceDanceRevolution A3,206,,SDVX ,mybo,2 5 9 12 0 0 0 0 0 0
My Prerogative,Bobby Brown,DanceDanceRevolution A3,110,,SDVX ,mypr,1 3 6 8 0 0 0 0 0 0
迷宮バタフライ,♪♪♪♪♪,DanceDanceRevolution A3,142,,SDVX ,mybu,2 4 7 10 0 0 0 0 0 0
Never Gonna Give You Up,Rick Astley,DanceDanceRevolution A3,113,How_To_Play ,SDVX ,nver,1 3 5 8 0 0 0 0 0 0
Nows the Time,Brenda,DanceDanceRevolution A3,125,,SDVX ,nows,2 3 5 9 0 0 0 0 0 0
One Step At A Time,Jordin Sparks,DanceDanceRevolution A3,102,,SDVX ,onst,1 2 5 7 0 0 0 0 0 0
PARADISE,Lea Drop feat. McCall Clark,DanceDanceRevolution A3,125,,SDVX ,prds,1 2 5 9 0 0 0 0 0 0
Pork & Beans,Weezer,DanceDanceRevolution A3,119,,SDVX ,pork,2 3 6 8 0 0 0 0 0 0
Praise You,Fatboy Slim,DanceDanceRevolution A3,110,,SDVX ,pryo,1 3 6 9 0 0 0 0 0 0
侍戦隊シンケンジャー,♪♪♪♪♪,DanceDanceRevolution A3,174,,SDVX ,sent2,2 3 7 10 0 0 0 0 0 0
シャングリラ,♪♪♪♪♪,DanceDanceRevolution A3,129,,SDVX ,shang,1 2 6 8 0 0 0 0 0 0
雫,♪♪♪♪♪,DanceDanceRevolution A3,140-180,,SDVX ,shiz1,2 4 7 10 0 0 0 0 0 0
羞恥心,♪♪♪♪♪,DanceDanceRevolution A3,148,,SDVX ,shuu,3 4 7 8 0 0 0 0 0 0
空色デイズ,♪♪♪♪♪,DanceDanceRevolution A3,174,Popular_Songs ,SDVX ,gurr,2 4 8 12 0 0 0 0 0 0
South Side,Moby,DanceDanceRevolution A3,97,,SDVX ,sout,2 3 6 9 0 0 0 0 0 0
Stairway Generation,♪♪♪♪♪,DanceDanceRevolution A3,153,,SDVX ,stag,2 3 8 12 0 0 0 0 0 0
Summer rain,♪♪♪♪♪,DanceDanceRevolution A3,132,,SDVX ,sura,1 3 6 8 0 0 0 0 0 0
The Space Dance,Danny Tenaglia,DanceDanceRevolution A3,126,,SDVX ,spac,2 3 6 13 0 0 0 0 0 0
｢ウイリアム・テル｣序曲より,MC F 40,DanceDanceRevolution A3,180,Variety ? ,SDVX ,wilt,3 5 8 14 0 0 0 0 0 0
きみもとべるよ！ (ピーターパン),♪♪♪♪♪,DanceDanceRevolution A3,150,,SDVX ,ycfy,1 3 7 8 0 0 0 0 0 0
Hot Limit,♪♪♪♪♪,DanceDanceRevolution A3,140,,SDVX ,hotl3,2 4 7 10 0 0 0 0 0 0
Closer,Ne-Yo,DanceDanceRevolution A3,126,,SDVX ,clsr,2 4 6 7 4 0 4 6 8 4
Disturbia,Rihanna,DanceDanceRevolution A3,125,,SDVX ,dist,1 3 5 7 3 0 4 5 7 4
Do You Know (The Ping Pong Song),Enrique Iglesias,DanceDanceRevolution A3,115,,SDVX ,dokn,1 3 6 8 0 0 4 6 8 0
Dream On Dreamer,The Brand New Heavies,DanceDanceRevolution A3,96,,SDVX ,drdr,1 3 5 6 3 0 3 5 6 3
DYNAMITE RAVE,NAOKI,DanceDanceRevolution A3,150,,SDVX ,dyna4,3 5 6 10 0 0 5 6 10 0
I Know You Want Me (Calle Ocho),Pitbull,DanceDanceRevolution A3,127,,SDVX ,ikny,2 4 7 8 0 0 4 7 8 0
Just Dance,Lady GaGa,DanceDanceRevolution A3,119,How_To_Play ,SDVX ,juda,1 3 6 8 0 0 4 6 8 0
La Camisa Negra,Juanes,DanceDanceRevolution A3,97,,SDVX ,laca,2 3 6 8 0 0 3 6 8 0
Let's Get It Started,Black Eyed Peas,DanceDanceRevolution A3,105,How_To_Play ,SDVX ,lget,1 4 6 9 0 0 4 6 9 0
Pocketful Of Sunshine,Natasha Bedingfield,DanceDanceRevolution A3,110,,SDVX ,pock,1 3 5 8 0 0 3 5 8 0
So What,Pink,DanceDanceRevolution A3,126,How_To_Play ,SDVX ,sowa,2 4 7 9 0 0 4 7 9 0
Viva La Vida,Coldplay,DanceDanceRevolution A3,138,,SDVX ,vila,2 4 7 9 0 0 5 7 9 0
When I Grow Up,Pussycat Dolls,DanceDanceRevolution A3,119,,SDVX ,when,1 3 6 8 0 0 3 6 8 0
You Got It (The Right Stuff),New Kids On The Block,DanceDanceRevolution A3,112,,SDVX ,rist,2 3 6 7 0 0 4 6 8 0
A Geisha's Dream (Ruffage Remix),NAOKI feat. SMILE.dk,DanceDanceRevolution A3,140,,SDVX ,wgeis,3 4 7 14 0 0 0 0 0 0
According to You,Oranthi,DanceDanceRevolution A3,131,,SDVX ,wacco,1 3 7 9 0 0 0 0 0 0
Animal,Ke$ha,DanceDanceRevolution A3,139,,SDVX ,wanim,2 3 6 8 0 0 0 0 0 0
Bad Romance,Lady Gaga,DanceDanceRevolution A3,119,How_To_Play ,SDVX ,wbadr,1 4 7 8 0 0 0 0 0 0
Battlefield,Jordin Sparks,DanceDanceRevolution A3,145,,SDVX ,wbatt,2 4 7 10 0 0 0 0 0 0
Celebration,Kool and the Gang,DanceDanceRevolution A3,121,,SDVX ,wcele,2 4 6 9 0 0 0 0 0 0
crushcrushcrush,Paramore,DanceDanceRevolution A3,137,How_To_Play ,SDVX ,wcrus,3 4 8 10 0 0 0 0 0 0
Curry Up,OR-IF-IS,DanceDanceRevolution A3,165,,SDVX ,wcurr,4 5 8 11 0 0 0 0 0 0
Dancing in the Street,Matha and the Vandellas,DanceDanceRevolution A3,126,,SDVX ,wdanc,1 2 5 7 0 0 0 0 0 0
Downtown,Tommie Sunshine,DanceDanceRevolution A3,135,,SDVX ,wdown,3 5 7 9 0 0 0 0 0 0
Hey, Soul Sister,Train,DanceDanceRevolution A3,97,,SDVX ,wheyy,1 3 6 8 0 0 0 0 0 0
HOTTEST PARTY 3 ,♪♪♪♪♪,DanceDanceRevolution A3,105-190,,,hott3,4 7 11 15 0 0 0 0 0 0
I Got You,Leona Lewis,DanceDanceRevolution A3,99,,SDVX ,wigot,1 4 6 8 0 0 0 0 0 0
I'm Yours,Jason Mraz,DanceDanceRevolution A3,75,,SDVX ,wimyo,1 2 4 6 0 0 0 0 0 0
Love Like This,Natasha Bedingfield,DanceDanceRevolution A3,77,,SDVX ,wloli,1 2 7 9 0 0 0 0 0 0
Love Shack,The B-52's,DanceDanceRevolution A3,134,,SDVX ,wshac,2 4 7 10 0 0 0 0 0 0
Missing,Everything But The Girl,DanceDanceRevolution A3,124,,SDVX ,wmiss,1 3 5 7 0 0 0 0 0 0
My Life Would Suck Without You,Kelly Clarkson,DanceDanceRevolution A3,145,,SDVX ,wsuck,2 4 6 8 0 0 0 0 0 0
Need You Now,Lady Antebellum,DanceDanceRevolution A3,108,,SDVX ,wneyo,2 4 6 9 0 0 0 0 0 0
On the Night of a Still Wind,Jena Rose,DanceDanceRevolution A3,155,,SDVX ,wstil,3 5 7 11 0 0 0 0 0 0
Plastic Beach,Gorillaz (feat. Mick Jons & Paul Simonon,DanceDanceRevolution A3,92,,SDVX ,wplas,1 2 4 7 0 0 0 0 0 0
Rio,Duran Duran,DanceDanceRevolution A3,140,,SDVX ,wrioo,2 4 7 9 0 0 0 0 0 0
So Fine,Sean Paul,DanceDanceRevolution A3,137,,SDVX ,wsofi,1 4 5 8 0 0 0 0 0 0
Take Me,Harmony Machine,DanceDanceRevolution A3,100,,SDVX ,wtame,3 4 7 11 0 0 0 0 0 0
The Way U Move,Bill Hamel & Derek James feat. Breana Skiles,DanceDanceRevolution A3,135,,SDVX ,wthew,3 6 7 11 0 0 0 0 0 0
Venus,Bananarama,DanceDanceRevolution A3,126,,SDVX ,wvenu,2 3 6 7 0 0 0 0 0 0
We Are Family,Sister Sledge,DanceDanceRevolution A3,119,,SDVX ,wfami,2 4 6 8 0 0 0 0 0 0
Win the Game,DKC Crew,DanceDanceRevolution A3,107,,SDVX ,wwint,2 4 7 9 0 0 0 0 0 0
A Year Without Rain,Selena Gomez & The Scene,DanceDanceRevolution A3,120,,SDVX ,wayea,1 4 6 7 0 0 4 6 8 0
Baby ft. Ludacris,Justin Bieber,DanceDanceRevolution A3,130,,SDVX ,wbaby,2 4 6 10 0 0 4 6 8 0
Beautiful Monster,Ne-Yo,DanceDanceRevolution A3,128,,SDVX ,wbeau,2 4 7 10 0 0 5 7 9 0
Can't Be Tamed,Miley Cyrus,DanceDanceRevolution A3,117,,SDVX ,wcant,3 5 7 12 0 0 5 7 12 0
Candy Girl,New Edition,DanceDanceRevolution A3,105,,SDVX ,wcand,2 5 6 8 0 0 5 6 9 0
Don't Go,Yaz,DanceDanceRevolution A3,126,,SDVX ,wdogo,2 4 6 9 0 0 4 6 8 0
Don't You Want Me,The Human League,DanceDanceRevolution A3,118,,SDVX ,wdont,2 4 6 8 0 0 4 6 8 0
IN MY HEAD,Jason Derülo,DanceDanceRevolution A3,110,,SDVX ,winmy,1 4 6 8 0 0 4 6 8 0
Just A Dream,Nelly,DanceDanceRevolution A3,90,,SDVX ,wjust,2 4 6 8 0 0 4 6 8 0
Just The Way You Are,Bruno Mars,DanceDanceRevolution A3,109,,SDVX ,wjuth,1 3 6 9 0 0 4 6 9 0
More Than Alive,The Ready Set,DanceDanceRevolution A3,140,,SDVX ,wmore,2 4 6 9 0 0 5 7 10 0
Nothin' On You (feat. Bruno Mars),B.o.B.,DanceDanceRevolution A3,104,,SDVX ,wnoth,1 3 6 9 0 0 3 6 9 0
Only Girl (In The World),Rihanna,DanceDanceRevolution A3,126,How_To_Play ,SDVX ,wonly,2 5 7 10 0 0 5 7 10 0
Rocket,Goldfrapp,DanceDanceRevolution A3,131,,SDVX ,wrock,1 3 5 8 0 0 3 5 8 0
Somebody To Love,Justin Bieber,DanceDanceRevolution A3,97,How_To_Play ,SDVX ,wsome,3 4 6 11 0 0 4 6 8 0
Spice up your life,Spice Girls,DanceDanceRevolution A3,130,How_To_Play ,SDVX ,wspic,1 4 8 12 0 0 4 8 12 0
Strip Me,Natasha Bedingfield,DanceDanceRevolution A3,80,,SDVX ,wstri,2 4 6 10 0 0 4 6 10 0
This Time I Know It's For Real,Donna Summer,DanceDanceRevolution A3,116,,SDVX ,wthis,3 5 6 8 0 0 5 6 8 0
Whip My Hair,Willow,DanceDanceRevolution A3,81,,SDVX ,wwhi,3 5 8 10 0 0 5 8 11 0
HOTTEST PARTY 4,♪♪♪♪♪,DanceDanceRevolution A3,124-177,,,hott4,0 7 11 14 0 0 0 0 0 0
SAY A PRAYER,Des-ROW with Maxi Priest,DanceDanceRevolution A3,97,,SDVX ,wsaya,1 5 8 10 0 0 4 8 11 0
Still unbreakable,Des-ROW Ft. Vanilla Ice,DanceDanceRevolution A3,97,,SDVX ,wunbr,2 5 9 11 0 0 5 9 11 0
Surrender (PureFocus remix),U1 ft. Becca Hossany,DanceDanceRevolution A3,130,,SDVX ,wsurr,2 5 9 13 0 0 5 9 13 0
El ritmo te controla,Jeanette Herrera,DanceDanceRevolution A3,118,,SDVX ,welri,2 5 9 11 0 0 5 9 11 0
CALL ME,BLONDIE,DanceDanceRevolution A3,142,,DanceEvolution ,xcall,0 4 6 8 0 0 4 6 8 0
Castles In The Sky,Ian Van Dahl feat. Marsha,DanceDanceRevolution A3,140,How_To_Play ,DanceEvolution ,xcast,0 5 8 11 0 0 5 8 11 0
Do That Thang (MASH Radio Edit),MASAI,DanceDanceRevolution A3,123,,DanceEvolution ,xdoth,0 4 7 11 0 0 4 7 11 0
EBENEEZER GOODE,THE SHAMEN,DanceDanceRevolution A3,126,How_To_Play ,DanceEvolution ,xeben,0 4 7 8 0 0 4 7 8 0
HEART OF GLASS,BLONDIE,DanceDanceRevolution A3,114,,DanceEvolution ,xhogg,0 4 6 8 0 0 4 6 7 0
NU FLOW,BIG BROVAZ,DanceDanceRevolution A3,148,,DanceEvolution ,xnufl,0 4 8 11 11 0 4 8 11 11
Ready Steady Go,Paul Oakenfold,DanceDanceRevolution A3,64-256,,DanceEvolution ,xrsgg,0 6 8 12 0 0 6 8 12 0
SATURN 5,inspiral carpets,DanceDanceRevolution A3,128,,DanceEvolution ,xsatu,0 5 8 11 0 0 5 8 11 0
Shiny Disco Balls,Who Da Funk,DanceDanceRevolution A3,132,,DanceEvolution ,xshin,0 6 7 9 0 0 6 7 9 0
SIZE OF A COW,THE WONDERSTUFF,DanceDanceRevolution A3,148,,DanceEvolution ,xsize,0 5 7 10 0 0 5 7 10 0
UP THE BRACKET,THE LIBERTINES,DanceDanceRevolution A3,182,,DanceEvolution ,xupbr,0 7 8 10 0 0 7 8 11 0
A Town Called Malice,The Jam,DanceDanceRevolution A3,102,,DanceEvolution ,xtown,2 2 6 8 0 0 2 6 7 0
After all (Svenson & Gielen Remix Edit),Delirium,DanceDanceRevolution A3,135,,DanceEvolution ,xafal,2 4 9 11 0 0 4 9 11 0
Alright,Supergrass,DanceDanceRevolution A3,147,,DanceEvolution ,xalri,2 5 8 10 0 0 5 8 10 0
Altitude,Kause & Konception,DanceDanceRevolution A3,87-175,,DanceEvolution ,xalti,4 7 11 12 0 0 5 11 12 0
Brick House,Commodores,DanceDanceRevolution A3,108,,DanceEvolution ,xbric,2 4 5 8 0 0 4 5 8 0
Burn For You,Kreo,DanceDanceRevolution A3,127,,DanceEvolution ,xburn,2 3 5 8 0 0 3 5 8 0
C Squared,Alien#Six13,DanceDanceRevolution A3,125,,DanceEvolution ,xcsqu,2 7 7 9 0 0 7 7 9 0
Circles,Busface feat. Madamoiselle B,DanceDanceRevolution A3,130,,DanceEvolution ,xcirc,2 5 6 10 0 0 5 6 9 0
Close Your Eyes,Daybehavior,DanceDanceRevolution A3,138,,DanceEvolution ,xcloy,2 5 7 8 0 0 5 7 7 0
Disco Break,Art of Hot,DanceDanceRevolution A3,130,,DanceEvolution ,xdisc,2 5 7 11 0 0 3 5 6 0
Don't Stop,Freestylers,DanceDanceRevolution A3,128,,DanceEvolution ,xdost,2 4 8 12 0 0 4 7 12 0
EyeSpy,or-if-is,DanceDanceRevolution A3,119,,DanceEvolution ,xeysp,3 5 7 11 0 0 6 7 9 0
Get It On,Intenso Project feat. Lisa Scott-Lee,DanceDanceRevolution A3,130,,DanceEvolution ,xiton,2 4 8 11 0 0 4 8 11 0
Hanging On The Telephone,Blondie,DanceDanceRevolution A3,153,,DanceEvolution ,xhang,2 4 8 11 0 0 4 8 11 0
Hip Teens Don't Wear Blue Jeans,Frank Popp Ensemble,DanceDanceRevolution A3,140,,DanceEvolution ,xhipt,2 5 8 10 0 0 5 8 10 0
Hot Stuff,Donna Summer,DanceDanceRevolution A3,120,,DanceEvolution ,xhots,2 5 8 9 0 0 5 8 9 0
I See You Baby (Fatboy Slim Radio Edit),Groove Armada feat. Gram'ma Funk,DanceDanceRevolution A3,130,,DanceEvolution ,xseyo,2 2 7 10 0 0 0 7 10 0
I'm In Heaven (Radio Version),Jason Nevins Presents Holly James,DanceDanceRevolution A3,125,,DanceEvolution ,xinhe,2 3 7 8 0 0 3 7 8 0
Jam On It,Newcleus,DanceDanceRevolution A3,116,,DanceEvolution ,xjamo,2 5 7 8 0 0 5 8 10 0
Life Is A Game,Arctic Blue,DanceDanceRevolution A3,141,,DanceEvolution ,xlife,3 5 8 11 0 0 5 8 12 0
Looking For You,BOYJAZZ,DanceDanceRevolution A3,145,,DanceEvolution ,xlook,3 4 7 9 0 0 4 7 9 0
Love Machine,Girls Aloud,DanceDanceRevolution A3,116,How_To_Play ,DanceEvolution ,xloma,2 6 8 11 0 0 6 8 9 0
Mello,Alien#Six13,DanceDanceRevolution A3,97-194,,DanceEvolution ,xmell,2 4 6 11 0 0 3 7 10 0
Play My Game,Lightning,DanceDanceRevolution A3,140,,DanceEvolution ,xmyga,2 6 9 11 0 0 5 7 9 0
Rubberneckin',Elvis & Paul Oakenfold,DanceDanceRevolution A3,142,,DanceEvolution ,xrubb,2 5 8 10 0 0 5 7 8 0
Skulk,echo image,DanceDanceRevolution A3,135,,DanceEvolution ,xskul,2 6 8 11 12 0 6 8 12 0
Sleepwalker,Perfect Ending,DanceDanceRevolution A3,90-180,,DanceEvolution ,xslee,4 5 8 11 0 0 5 9 12 0
Some Girls,Rachel Stevens,DanceDanceRevolution A3,129,,DanceEvolution ,xsome,2 7 8 11 0 0 7 8 12 0
Standing Still In Time,Neuropa,DanceDanceRevolution A3,142,? ,DanceEvolution ,xssit,2 5 7 10 0 0 5 6 7 0
Step On,Happy Mondays,DanceDanceRevolution A3,105,,DanceEvolution ,xstep,2 5 7 8 0 0 5 7 8 0
Superstar (Nevarakka Mix),Daybehavior,DanceDanceRevolution A3,138,? ,DanceEvolution ,xsupe,3 7 7 11 0 0 5 7 7 0
Tittle Tattle,ZONK,DanceDanceRevolution A3,184,,DanceEvolution ,xtitt,2 5 7 11 0 0 5 8 11 0
Tough Enough,Vanilla Ninja,DanceDanceRevolution A3,196,,FutureTomTom ,xtoen,1 4 6 10 0 0 3 7 11 0
Where's Your Head At,Basement Jaxx,DanceDanceRevolution A3,128,How_To_Play ,DanceEvolution ,xhead,2 5 7 10 0 0 5 7 11 0
Wherever You Are,Laava,DanceDanceRevolution A3,138,,DanceEvolution ,xwher,1 4 7 8 0 0 4 6 7 0
Wonderful Night,Fatboy Slim,DanceDanceRevolution A3,160,,FutureTomTom ,xwond,3 7 11 12 0 0 7 11 12 0
BackFire,CHATANiX,DanceDanceRevolution A3,147,,DanceEvolution ,xback,2 8 10 11 0 0 7 8 12 0
COSMIC COWGIRL,Toshio Sakurai,DanceDanceRevolution A3,145,Touhou ,DanceEvolution ,xcosm,4 7 9 12 0 0 7 9 12 0
DIAMOND JEALOUSY,AKIRA YAMAOKA,DanceDanceRevolution A3,189,,DanceEvolution ,xdije,2 8 11 12 0 0 8 11 12 0
Disabled the FLAW,D-crew,DanceDanceRevolution A3,144-171,Touhou ,DanceEvolution ,xflaw,4 8 11 13 0 0 8 12 13 0
Feel the Light,TOMOSUKE,DanceDanceRevolution A3,130,,DanceEvolution ,xtlig,1 4 6 9 0 0 4 5 8 0
Guilty,DJ Setup,DanceDanceRevolution A3,148,,DanceEvolution ,xguil,3 7 8 11 0 0 7 8 12 0
HACK,Komaba,DanceDanceRevolution A3,145,,DanceEvolution ,xhack,2 7 10 11 0 0 6 9 12 0
HELPLESS,TAEKO,DanceDanceRevolution A3,140,,DanceEvolution ,xhles,2 5 7 11 0 0 5 7 11 0
i feel... (Junk Circuit Mix),Junk Circuit,DanceDanceRevolution A3,141,Tokimeki_Idol ,DanceEvolution ,xtjun,2 6 7 11 0 0 0 7 12 0
In My Eyes (Neuromix),Neuropa,DanceDanceRevolution A3,141,Tokimeki_Idol ,DanceEvolution ,xineu,2 6 9 11 0 0 6 9 11 0
infinite,PARALLEL FLOATERS,DanceDanceRevolution A3,170,,DanceEvolution ,xinfi,4 7 8 11 0 0 7 8 11 0
Jack and Mark Get Busy!,Distant Soundz Feat. MC Image,DanceDanceRevolution A3,134,Touhou ,DanceEvolution ,xjack,2 5 6 8 0 0 5 6 8 0
jelly kiss,Togo project feat. Sana,DanceDanceRevolution A3,135,,DanceEvolution ,xjell,2 5 8 9 0 0 5 8 9 0
O JIYA,ASMAT & emi,DanceDanceRevolution A3,151,,DanceEvolution ,xjiya,4 8 9 11 0 0 8 8 9 0
Open the P.A.,Akira Ishihara,DanceDanceRevolution A3,139,,DanceEvolution ,xtpa,3 6 8 11 0 0 6 8 11 0
R5,tiger YAMATO with ultrabeatbox,DanceDanceRevolution A3,180,,DanceEvolution ,xrfiv,3 7 11 15 0 0 7 11 15 0
Real,Aya,DanceDanceRevolution A3,200,,DanceEvolution ,xreal,2 7 10 13 0 0 7 10 13 0
REGRET,Ryo & Q-Mex S,DanceDanceRevolution A3,132,,DanceEvolution ,xregr,2 5 8 10 0 0 5 7 10 0
Waverer Slide Mix,AKIRA YAMAOKA,DanceDanceRevolution A3,160,,DanceEvolution ,xwavr,5 5 7 10 0 0 5 7 10 0
AKUMAJO DRACULA MEDLEY,コナミ矩形波倶楽部,DanceDanceRevolution A3,112-248,Popular_Songs ,DanceEvolution ,xakum,2 4 7 12 0 0 4 7 12 0
Alphabet Aerobics,Blackalicious,DanceDanceRevolution A3,84-144,? ,DanceEvolution ,xalph,1 5 7 11 0 0 5 7 12 0
Balalaika, Carried With the Wind (Jondi & Spesh mix),Julie Ann Frost,DanceDanceRevolution A3,170,Tokimeki_Idol ,DanceEvolution ,xbala,2 5 8 9 0 0 5 8 9 0
Bassile,or-if-is,DanceDanceRevolution A3,160,,DanceEvolution ,xbasi,2 4 7 12 0 0 4 7 12 0
Bath of Least Resistance,NOFX,DanceDanceRevolution A3,194,,DanceEvolution ,xbath,3 7 9 11 0 0 7 9 12 0
Body Rock,Moby,DanceDanceRevolution A3,128,,DanceEvolution ,xbroc,2 4 7 11 0 0 4 7 10 0
Burn Baby Burn,Ash,DanceDanceRevolution A3,156,,DanceEvolution ,xbbbb,3 6 7 11 0 0 6 7 11 0
CARNIVAL DAY,Paula Terry & Fu Fu's,DanceDanceRevolution A3,148,,DanceEvolution ,xcard,2 4 8 10 0 0 4 8 11 0
Colors (Midihead's Sapphire Mix),dj TAKA,DanceDanceRevolution A3,140,Tokimeki_Idol ,DanceEvolution ,xcomi,2 5 8 11 0 0 5 9 11 0
Come With Me,Yahel & Tammy,DanceDanceRevolution A3,130,,DanceEvolution ,xcom1,1 3 6 7 0 0 3 6 7 0
Come With Me,Raindancer,DanceDanceRevolution A3,147,,DanceEvolution ,xcom2,1 4 7 9 0 0 4 7 9 0
Conflict (Turmoil Mix),The Azoic,DanceDanceRevolution A3,140,,DanceEvolution ,xconf,3 5 7 10 0 0 5 7 10 0
Crashed The Wedding,Busted,DanceDanceRevolution A3,180,How_To_Play ,DanceEvolution ,xbust,4 6 10 12 0 0 6 10 12 0
Danca de Yuka,Big Idea,DanceDanceRevolution A3,150-180,,DanceEvolution ,xdeyu,1 5 8 13 0 0 5 8 12 0
Dancing In The Moonlight,Toploader,DanceDanceRevolution A3,120,How_To_Play ,DanceEvolution ,xtopl,1 3 6 7 0 0 3 6 7 0
Delta 32 (UFO! Remix),True Force,DanceDanceRevolution A3,180,,DanceEvolution ,xdelt,2 5 9 11 0 0 6 0 12 0
DJ,Jamelia,DanceDanceRevolution A3,86,,DanceEvolution ,xdjdj,1 3 5 10 0 0 3 5 10 0
Feels Just Like It Should,Jamiroquai,DanceDanceRevolution A3,87,,DanceEvolution ,xjami,1 3 6 10 0 0 3 6 10 0
Flowers,Sweet Female Attitude,DanceDanceRevolution A3,131,,DanceEvolution ,xsfaa,2 3 6 10 0 0 3 6 10 0
Frozen Ray (DIRTYHERTZ Mix),dj TAKA,DanceDanceRevolution A3,133,Tokimeki_Idol ,DanceEvolution ,xfror,2 3 7 10 0 0 3 7 10 0
Giudecca,D.J.SETUP,DanceDanceRevolution A3,155,,DanceEvolution ,xgiud,3 6 8 13 15 0 6 8 13 15
Hash the Sun,Chatanix,DanceDanceRevolution A3,128,,DanceEvolution ,xhash,1 3 4 7 0 0 3 4 7 0
Hateful,The Clash,DanceDanceRevolution A3,115,,DanceEvolution ,xhate,1 4 7 8 0 0 4 7 8 0
Hey Mama,Black Eyed Peas,DanceDanceRevolution A3,100,,DanceEvolution ,xheym,1 2 5 8 0 0 2 5 8 0
Hole in the Head,Sugababes,DanceDanceRevolution A3,125,,DanceEvolution ,xhole,2 4 7 10 0 0 4 7 10 0
Hot On the Phone,Boyjazz,DanceDanceRevolution A3,172,,DanceEvolution ,xhoph,2 4 8 10 0 0 4 8 11 0
House Of Fun,Madness,DanceDanceRevolution A3,128,,DanceEvolution ,xhofu,2 4 7 11 0 0 4 7 11 0
I Am Gothic (2003 remix),Spray,DanceDanceRevolution A3,136,? ,DanceEvolution ,xgoth,1 2 6 11 0 0 5 7 11 0
I Just Wanna Live,Good Charlotte,DanceDanceRevolution A3,111,,DanceEvolution ,xijus,1 4 6 7 0 0 4 6 7 0
I Like The Way,Bodyrockers,DanceDanceRevolution A3,128,,DanceEvolution ,xthew,2 4 6 9 0 0 4 6 10 0
I See Girls,Studio B,DanceDanceRevolution A3,127,,DanceEvolution ,xsegi,1 4 7 10 0 0 4 7 11 0
Imperfection (Tycho Brahe mix),Real Life,DanceDanceRevolution A3,133,,DanceEvolution ,ximpe,1 2 5 7 0 0 2 5 7 0
Insaner,Jondi & Spesh,DanceDanceRevolution A3,155-175,,DanceEvolution ,xinsa,2 6 8 12 0 0 6 8 12 0
Insomnia 2005,FAITHLESS,DanceDanceRevolution A3,126,How_To_Play ,DanceEvolution ,xfait,1 4 7 11 0 0 4 7 11 0
Istanbul Not Constantinople,They Might Be Giants,DanceDanceRevolution A3,114,,DanceEvolution ,xtmbg,2 5 7 9 0 0 5 7 9 0
Jelly Kiss (Midihead's SMAK mix),Togo project feat. Sana,DanceDanceRevolution A3,135,Tokimeki_Idol ,DanceEvolution ,xsmak,2 3 7 9 0 0 3 7 9 0
Ladies Night,Atomic Kitten ft. Kool & The Gang,DanceDanceRevolution A3,112,,DanceEvolution ,xlady,1 2 6 8 0 0 2 6 8 0
Love This Feelin' (ZONK Remix),Akira Yamaoka,DanceDanceRevolution A3,94,Tokimeki_Idol ,DanceEvolution ,xzonk,1 2 6 7 0 0 2 6 7 0
Mi Alma,Ozomatli,DanceDanceRevolution A3,138,,DanceEvolution ,xmial,3 5 7 10 0 0 5 7 10 0
Midnight Frankenstein,Stay Gold Pony Boy,DanceDanceRevolution A3,175-200,,DanceEvolution ,xfran,2 5 9 12 0 0 5 9 12 0
Moment 40,Moshic,DanceDanceRevolution A3,132,? ,DanceEvolution ,xmo40,2 4 7 10 0 0 4 7 10 0
Movin' Too Fast,Artful Dodger & Romina Johnson,DanceDanceRevolution A3,127,,DanceEvolution ,xtoof,1 4 7 8 0 0 4 7 8 0
Music To Your Head,Slake,DanceDanceRevolution A3,144,,DanceEvolution ,xmust,2 5 7 12 0 0 5 7 12 0
Nari Narien (Jay Dabhi remix),Jay Dabhi vs.Hisham Abbas,DanceDanceRevolution A3,132,,DanceEvolution ,xnari,1 4 7 10 0 0 4 7 11 0
Negotiate with Love,Rachel Stevens,DanceDanceRevolution A3,123,,DanceEvolution ,xneog,1 3 7 9 0 0 3 7 9 0
Oh My Gosh,Basement Jaxx,DanceDanceRevolution A3,127,,DanceEvolution ,xomgg,1 4 6 9 0 0 4 6 9 0
PARADE OF THE WOODEN SOLDIERS,Leon Jessel,DanceDanceRevolution A3,125,? ,DanceEvolution ,xwood,2 4 5 12 0 0 4 5 11 0
pot-pourri d'orange,Orange Lounge,DanceDanceRevolution A3,170,,DanceEvolution ,xpotp,2 5 8 11 0 0 5 8 11 0
Pumpin' On Your Stereo,Supergrass,DanceDanceRevolution A3,119-133,,DanceEvolution ,xpump,2 3 8 11 0 0 3 8 11 0
